Número Fistel;Número Estação;NumCnpjCpf;NumServico;Frequência (MHz);Banda_MHZ;Frequência Inicial;Frequência Final;FreqTxMHz;FreqRxMHz;Designação Emissão;Número Ato;Data Validade;Entidade;NumSetor;Tecnologia;Tipo de Tecnologia 5G;Latitude;Longitude;Latitude decimal;Longitude decimal;EnderecoEstacao;EndBairro;EndNumero;EndComplemento;Cep;ClassInfraFisica;Data Primeiro Licenciamento;Data Licenciamento;AnoMesLic;Situacao;Caráter;Empresa Estação;Faixa Estação;Subfaixa Estação;Geração;Código Nacional;Código IBGE;Município-UF;UF;Nome da UF
50409428698;2119;02421421000111;010;;;;;2130;1940;5M00G7W;48352023;2038-04-30;TIM S A;5;WCDMA;;-9.655306;-35.713056;-9.655306;-35.713056;Rua Sao Francisco De Assis;Jatiuca;1000;-;57035680;;29/10/1999;18/07/2025;1999-10;Licenciada;Primário;TIM;2100;G;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1002462867;02558157000162;010;;;;;2160;1970;5M00G7W;48412023;2038-04-30;Telefonica Brasil S.a.;1;WCDMA;;-9.58028;-35.8025;-9.58028;-35.8025;RUA A DOIS;RIO NOVO;S/N;;57070700;;03/03/2016;10/01/2025;2016-03;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;671069543;02558157000162;010;;;;;1823.75;1728.75;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;2;GSM;;-9.64806;-35.71556;-9.64806;-35.71556;AVENIDA COMENDADOR GUSTAVO PAIVA;MANGABEIRAS;S/N;;57037532;;21/06/2002;28/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE4;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665756526;02558157000162;010;;;;;1823.75;1728.75;2M50G7W;56272015;2031-03-12;TELEFONICA BRASIL S.A.;;LTE;;-9.63361;-35.73667;-9.63361;-35.73667;AV. FERNANDES LIMA;FAROL;1909;;57057450;;21/06/2002;17/08/2021;2002-06;Licenciada;Primário;VIVO;1800;SE4;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;683318799;02558157000162;010;1776,00;95,00;1729,00;1824,00;1823.75;1728.75;200KG7W;56272015;2031-03-12;TELEFONICA BRASIL S.A.;2;GSM;;-9.63139;-35.725;-9.63139;-35.725;AV. GOVERNADOR LAMENHA FILHO;FEITOSA;S/N;;57043000;;19/05/2003;01/12/2021;2003-05;Licenciada;Primário;VIVO;1800;SE4;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665643764;02558157000162;010;;;;;1821.25;1726.25;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;2;GSM;;-9.66806;-35.71944;-9.66806;-35.71944;RUA DOUTOR ZEFERINO RODRIGUES;PAJUCARA;S/N;;57030081;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE3;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691161909;02558157000162;010;;;;;2160;1970;5M00G7W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;4;WCDMA;;-9.662694;-35.707361;-9.662694;-35.707361;AV. ENG. MARIO GUSMAO - PONTA VERDE;PONTA VERDE;176;AL046;57035000;;12/02/2009;26/08/2024;2009-02;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1002462867;02558157000162;010;;;;;2160;1970;5M00G7W;48412023;2038-04-30;Telefonica Brasil S.a.;3;WCDMA;;-9.58028;-35.8025;-9.58028;-35.8025;RUA A DOIS;RIO NOVO;S/N;;57070700;;03/03/2016;10/01/2025;2016-03;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691160511;;010;;;;;1862.5;1767.5;5M00G7W;48422023;2032-12-22;TELEFONICA BRASIL S.A.;;LTE;;-9.65972;-35.70944;-9.65972;-35.70944;RUA JOÃO GUALBERTO PEREIRA DO CARMO;PONTA VERDE;343;RBR-NÃO;57035270;;12/02/2009;11/11/2025;2009-02;Licenciada;Primário;VIVO;1800;SE9;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907630;02558157000162;010;;;;;2160;1970;5M00G9W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;4;WCDMA;;-9.59194;-35.75528;-9.59194;-35.75528;RUA QUINZE DE DEZEMBRO;SANTA LÚCIA;49;;57082860;;03/12/2008;10/07/2024;2008-12;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691161909;02558157000162;010;;;;;788;733;10M0G7W;97432014;2029-12-08;TELEFONICA BRASIL S.A.;;LTE;;-9.662694;-35.707361;-9.662694;-35.707361;AV. ENG. MARIO GUSMAO - PONTA VERDE;PONTA VERDE;176;AL046;57035000;Greenfield;12/02/2009;26/08/2024;2009-02;Licenciada;Primário;VIVO;700;Bl 6-7;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691161909;02558157000162;010;;;;;2160;1970;5M00G7W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;6;WCDMA;;-9.662694;-35.707361;-9.662694;-35.707361;AV. ENG. MARIO GUSMAO - PONTA VERDE;PONTA VERDE;176;AL046;57035000;;12/02/2009;26/08/2024;2009-02;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;667964096;02558157000162;010;;;;;1812.5;1717.5;10M0G7W;147522023;2031-03-12;Telefonica Brasil S.a.;;LTE;;-9.54917;-35.725;-9.54917;-35.725;AVENIDA TABULEIRO;Benedito Bentes;S/N;;57084650;;21/06/2002;13/03/2025;2002-06;Licenciada;Secundário;VIVO;1800;D;4G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;1009511979;02421421000111;010;;;;;778;723;10M0G7W;97812014;2029-12-08;TIM S A;;LTE;;-9.640528;-35.734611;-9.640528;-35.734611;Rua Antônio Gerbase;Farol;71;-;57052160;Streetlevel;12/11/2019;18/07/2025;2019-11;Licenciada;Primário;TIM;700;Bl 4-5;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691161909;02558157000162;010;;;;;2160;1970;5M00G7W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;5;WCDMA;;-9.662694;-35.707361;-9.662694;-35.707361;AV. ENG. MARIO GUSMAO - PONTA VERDE;PONTA VERDE;176;AL046;57035000;;12/02/2009;26/08/2024;2009-02;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691574480;02558157000162;010;;;;;1867.5;1772.5;200KG7W;48422023;2032-12-22;TELEFONICA BRASIL S.A.;5;GSM;;-9.490111;-35.579583;-9.490111;-35.579583;RODOVIA AL-101 NORTE KM 23;ZONA RURAL;S/N;AL078;57070515;;05/08/2009;22/03/2024;2009-08;Licenciada;Primário;VIVO;1800;SE10;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;667964096;02558157000162;010;;;;;1821.25;1726.25;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;1;GSM;;-9.54917;-35.725;-9.54917;-35.725;AVENIDA TABULEIRO;Benedito Bentes;S/N;;57084650;;21/06/2002;13/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE3;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907656;;010;;;;;2160;1970;5M00G9W;187182025;2038-04-30;TELEFONICA BRASIL S.A.;;LTE;;-9.584;-35.763806;-9.584;-35.763806;RUA BELMIRO AMORIN BAIRRO TABULEIRO DOS MARTINS;SANTA LÚCIA;S/N;;57082000;;03/12/2008;13/03/2026;2008-12;Licenciada;Secundário;VIVO;2100;J;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;667964096;02558157000162;010;;;;;2665;2545;8M97G7W;147522023;2031-03-12;Telefonica Brasil S.a.;3;LTE;;-9.54917;-35.725;-9.54917;-35.725;AVENIDA TABULEIRO;Benedito Bentes;S/N;;57084650;;21/06/2002;13/03/2025;2002-06;Licenciada;Secundário;VIVO;2500;V2;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;667964096;02558157000162;010;;;;;2665;2545;4M49G7W;147522023;2031-03-12;Telefonica Brasil S.a.;3;LTE;;-9.54917;-35.725;-9.54917;-35.725;AVENIDA TABULEIRO;Benedito Bentes;S/N;;57084650;;21/06/2002;13/03/2025;2002-06;Licenciada;Secundário;VIVO;2500;V2;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1002286821;02558157000162;010;;;;;2160;1970;5M00G7W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;3;WCDMA;;-9.563944;-35.760583;-9.563944;-35.760583;RUA GOV.LUIZ CAVALCANTE - QUADRA 6;JATIÚCA;S/N;AL267  - 800;57073460;;23/11/2015;26/08/2024;2015-11;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907591;;010;;;;;1862.5;1767.5;200KG7W;48422023;2032-12-22;TELEFONICA BRASIL S.A.;;GSM;;-9.614694;-35.752806;-9.614694;-35.752806;RUA SAO JOSE;CHÃ DE BEBEDOURO;S/N;AL085;57018860;;03/12/2008;26/08/2024;2008-12;Licenciada;Primário;VIVO;1800;SE9;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665756526;02558157000162;010;1774,00;95,00;1726,00;1821,00;1821.25;1726.25;200KG7W;56272015;2031-03-12;TELEFONICA BRASIL S.A.;2;GSM;;-9.63361;-35.73667;-9.63361;-35.73667;AV. FERNANDES LIMA;FAROL;1909;;57057450;;21/06/2002;17/08/2021;2002-06;Licenciada;Primário;VIVO;1800;SE3;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665643764;02558157000162;010;;;;;2150;1960;5M00G9W;166262022;2038-04-30;Telefonica Brasil S.a.;3;WCDMA;;-9.66806;-35.71944;-9.66806;-35.71944;RUA DOUTOR ZEFERINO RODRIGUES;PAJUCARA;S/N;;57030081;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;2100;I;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665756526;02558157000162;010;1774,00;95,00;1726,00;1821,00;1821.25;1726.25;200KG7W;56272015;2031-03-12;TELEFONICA BRASIL S.A.;1;GSM;;-9.63361;-35.73667;-9.63361;-35.73667;AV. FERNANDES LIMA;FAROL;1909;;57057450;;21/06/2002;17/08/2021;2002-06;Licenciada;Primário;VIVO;1800;SE3;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;683318799;02558157000162;010;1774,00;95,00;1726,00;1821,00;1821.25;1726.25;200KG7W;56272015;2031-03-12;TELEFONICA BRASIL S.A.;2;GSM;;-9.63139;-35.725;-9.63139;-35.725;AV. GOVERNADOR LAMENHA FILHO;FEITOSA;S/N;;57043000;;19/05/2003;01/12/2021;2003-05;Licenciada;Primário;VIVO;1800;SE3;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;667964096;02558157000162;010;;;;;2150;1960;5M00G7W;166262022;2038-04-30;Telefonica Brasil S.a.;;LTE;;-9.54917;-35.725;-9.54917;-35.725;AVENIDA TABULEIRO;Benedito Bentes;S/N;;57084650;;21/06/2002;13/03/2025;2002-06;Licenciada;Primário;VIVO;2100;I;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665643764;02558157000162;010;;;;;2150;1960;5M00G9W;166262022;2038-04-30;Telefonica Brasil S.a.;2;WCDMA;;-9.66806;-35.71944;-9.66806;-35.71944;RUA DOUTOR ZEFERINO RODRIGUES;PAJUCARA;S/N;;57030081;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;2100;I;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691158320;02558157000162;010;;;;;2680;2560;20M0G7W;59072012;2027-10-18;TELEFONICA BRASIL S.A.;1;LTE;;-9.65972;-35.75611;-9.65972;-35.75611;RUA CABO REIS;PONTA GROSSA;332;;57014260;;12/02/2009;10/07/2024;2009-02;Licenciada;Primário;VIVO;2500;X;4G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;1001285651;02421421000111;010;;;;;2130;1940;5M00G7W;48352023;2038-04-30;TIM S A;3;WCDMA;;-9.664694;-35.696028;-9.664694;-35.696028;AVENIDA SÍLVIO CARLOS VIANA;PONTA VERDE;S/N;;57035160;;05/03/2015;11/11/2024;2015-03;Licenciada;Primário;TIM;2100;G;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;692653600;02558157000162;010;;;;;2160;1970;5M00G7W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;6;WCDMA;;-9.581139;-35.659278;-9.581139;-35.659278;AVENIDA GENERAL LUIZ DE FRANÇA ALBUQUERQUE - Nº;GARÇA TORTA;S/N;AL076;57039000;;10/08/2010;22/03/2024;2010-08;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;2119;02421421000111;010;;;;;874.5;829.5;5M00G7W;125002022;2028-11-29;TIM S A;7;WCDMA;;-9.655306;-35.713056;-9.655306;-35.713056;Rua Sao Francisco De Assis;Jatiuca;1000;-;57035680;;29/10/1999;18/07/2025;1999-10;Licenciada;Primário;TIM;850;A;3G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;2119;02421421000111;010;;;;;1828.75;1733.75;200KG7W;125002022;2028-11-29;TIM S A;3;GSM;;-9.655306;-35.713056;-9.655306;-35.713056;Rua Sao Francisco De Assis;Jatiuca;1000;-;57035680;;29/10/1999;18/07/2025;1999-10;Licenciada;Primário;TIM;1800;SE6;2G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;631434976;;010;;;;;2655;2535;10M0G7W;59632012;2027-10-18;TIM S A;;LTE;;-9.616667;-35.738917;-9.616667;-35.738917;Avenida Fernandes Lima;Gruta De Lourdes;3657;-;57052405;;15/10/2001;18/07/2024;2001-10;Licenciada;Primário;TIM;2500;V1;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1014340788;;010;;;;;2160;1970;5M00G7W;48412023;2038-04-30;TELEFONICA BRASIL S.A.;;WCDMA;;-9.540666;-35.786138;-9.540666;-35.786138;RUA JOÃO DE OLIVEIRA MELO, S/N;CIDADE UNIVERSITARIA;S/N;-;57072060;;18/10/2022;11/10/2024;2022-10;Licenciada;Primário;VIVO;2100;J;3G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;631434976;;010;;;;;874.5;829.5;5M00G7W;125002022;2028-11-29;TIM S A;;WCDMA;;-9.616667;-35.738917;-9.616667;-35.738917;Avenida Fernandes Lima;Gruta De Lourdes;3657;-;57052405;;15/10/2001;18/07/2024;2001-10;Licenciada;Primário;TIM;850;A;3G;82;2704302;Maceió - AL;AL;Alagoas
50440366410;1017249480;;010;;;;;2325;2325;20M0G7W;105742021;2041-12-08;Brisanet Servicos de Telecomunicacoes S.a.;;LTE;;-9.661469;-35.709806;-9.661469;-35.709806;Rua Luiz Campos Teixeira;Ponta Verde;1100;;57035-290;;28/11/2025;28/11/2025;2025-11;Licenciada;Primário;BRISANET;2300;Lote E 5G;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;683318799;02558157000162;010;1774,00;95,00;1726,00;1821,00;1821.25;1726.25;200KG7W;56272015;2031-03-12;TELEFONICA BRASIL S.A.;1;GSM;;-9.63139;-35.725;-9.63139;-35.725;AV. GOVERNADOR LAMENHA FILHO;FEITOSA;S/N;;57043000;;19/05/2003;01/12/2021;2003-05;Licenciada;Primário;VIVO;1800;SE3;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1014340788;;010;;;;;1855;1760;5M00G7W;33992016;2026-06-01;TELEFONICA BRASIL S.A.;;LTE;;-9.540666;-35.786138;-9.540666;-35.786138;RUA JOÃO DE OLIVEIRA MELO, S/N;CIDADE UNIVERSITARIA;S/N;-;57072060;;18/10/2022;11/10/2024;2022-10;Licenciada;Secundário;VIVO;1800;M;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1014340788;;010;;;;;3450;3450;100MG7W;105802021;2041-12-08;TELEFONICA BRASIL S.A.;;NR;SA-NSA;-9.540666;-35.786138;-9.540666;-35.786138;RUA JOÃO DE OLIVEIRA MELO, S/N;CIDADE UNIVERSITARIA;S/N;-;57072060;;18/10/2022;11/10/2024;2022-10;Licenciada;Primário;VIVO;3500;3400-3500;5G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;690907028;02558157000162;010;;;;;1862.5;1767.5;200KG7W;48422023;2032-12-22;TELEFONICA BRASIL S.A.;5;GSM;;-9.64972;-35.75778;-9.64972;-35.75778;RUA  RUI PALMEIRA;BOM PARTO;S/N;;57017230;;03/12/2008;22/07/2025;2008-12;Licenciada;Primário;VIVO;1800;SE9;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665756526;02558157000162;010;1776,00;95,00;1729,00;1824,00;1823.75;1728.75;200KG7W;56272015;2031-03-12;TELEFONICA BRASIL S.A.;3;GSM;;-9.63361;-35.73667;-9.63361;-35.73667;AV. FERNANDES LIMA;FAROL;1909;;57057450;;21/06/2002;17/08/2021;2002-06;Licenciada;Primário;VIVO;1800;SE4;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;671069543;02558157000162;010;;;;;2150;1960;5M00G7W;166262022;2038-04-30;Telefonica Brasil S.a.;;LTE;;-9.64806;-35.71556;-9.64806;-35.71556;AVENIDA COMENDADOR GUSTAVO PAIVA;MANGABEIRAS;S/N;;57037532;;21/06/2002;28/03/2025;2002-06;Licenciada;Primário;VIVO;2100;I;4G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;684176688;02421421000111;010;;;;;2130;1940;10M0G7W;48352023;2038-04-30;TIM S A;;LTE;;-9.643333;-35.743889;-9.643333;-35.743889;AVENIDA MAJOR CICERO DE GOES MONTEIRO;MUTANGE;S/N;;57017515;Greenfield;14/01/2004;09/12/2025;2004-01;Licenciada;Primário;TIM;2100;G;4G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;684176688;02421421000111;010;;;;;2655;2535;10M0G7W;59632012;2027-10-18;TIM S A;;LTE;;-9.643333;-35.743889;-9.643333;-35.743889;AVENIDA MAJOR CICERO DE GOES MONTEIRO;MUTANGE;S/N;;57017515;Greenfield;14/01/2004;09/12/2025;2004-01;Licenciada;Primário;TIM;2500;V1;4G;82;2704302;Maceió - AL;AL;Alagoas
50440366410;1017249480;;010;;;;;2370;2370;40M0G7W;174362022;2027-12-01;Brisanet Servicos de Telecomunicacoes S.a.;;NR;;-9.661469;-35.709806;-9.661469;-35.709806;Rua Luiz Campos Teixeira;Ponta Verde;1100;;57035-290;;28/11/2025;28/11/2025;2025-11;Licenciada;Secundário;BRISANET;2300;Lote F 5G;5G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;6988270;;010;;;;;2665;2545;10M0G7W;1432016;2027-10-18;TIM S A;;LTE;;-9.657833;-35.736361;-9.657833;-35.736361;AVENIDA MOREIRA E SILVA;FAROL;391;;57051500;;29/09/2000;28/05/2025;2000-09;Licenciada;Secundário;TIM;2500;V2;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1014340788;;010;;;;;788;733;10M0G7W;51782021;2029-12-08;TELEFONICA BRASIL S.A.;;LTE;;-9.540666;-35.786138;-9.540666;-35.786138;RUA JOÃO DE OLIVEIRA MELO, S/N;CIDADE UNIVERSITARIA;S/N;-;57072060;;18/10/2022;03/09/2025;2022-10;Licenciada;Secundário;VIVO;700;Bl 6-7;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;1014340788;;010;;;;;788;733;10M0G7W;27662022;2029-12-08;TELEFONICA BRASIL S.A.;;LTE;;-9.540666;-35.786138;-9.540666;-35.786138;RUA JOÃO DE OLIVEIRA MELO, S/N;CIDADE UNIVERSITARIA;S/N;-;57072060;;18/10/2022;03/09/2025;2022-10;Licenciada;Secundário;VIVO;700;Bl 6-7;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;667964096;02558157000162;010;;;;;1821.25;1726.25;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;;GSM;;-9.54917;-35.725;-9.54917;-35.725;AVENIDA TABULEIRO;Benedito Bentes;S/N;;57084650;;21/06/2002;13/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE3;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;667991310;02558157000162;010;;;;;2150;1960;5M00G7W;166262022;2038-04-30;Telefonica Brasil S.a.;;LTE;;-9.60611;-35.7225;-9.60611;-35.7225;ESTRADA DA SERRARIA;SERRARIA;S/N;;57046000;;21/06/2002;13/03/2025;2002-06;Licenciada;Primário;VIVO;2100;I;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;662341333;02558157000162;010;;;;;2150;1960;5M00G9W;166262022;2038-04-30;Telefonica Brasil S.a.;1;WCDMA;;-9.66556;-35.71194;-9.66556;-35.71194;RUA  JANGADEIROS ALAGOANOS;PAJUCARA;1128;;57030000;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;2100;I;3G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;441067930;;010;;;;;2140;1950;5M00G7W;34672011;2026-06-01;CLARO S.A.;;LTE;;-9.66378;-35.73661;-9.66378;-35.73661;R DO SOL;CENTRO;176;ANTIGA RUA JOÃO PESSOA;57020070;;19/11/1999;13/06/2023;1999-11;Licenciada;Primário;CLARO;2100;H;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;659115042;02558157000162;010;;;;;1812.5;1717.5;5M00G7W;147522023;2031-03-12;Telefonica Brasil S.a.;;LTE;;-9.59194;-35.75528;-9.59194;-35.75528;RUA 15 DE DEZEMBRO;SANTA LUCIA;49;;57082860;;21/06/2002;11/03/2025;2002-06;Licenciada;Secundário;VIVO;1800;D;4G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;441067930;;010;;;;;3350;3350;100MG7W;105752021;2026-06-01;CLARO S.A.;;NR;SA-NSA;-9.66378;-35.73661;-9.66378;-35.73661;R DO SOL;CENTRO;176;ANTIGA RUA JOÃO PESSOA;57020070;;19/11/1999;13/06/2023;1999-11;Licenciada;Primário;CLARO;3500;3300-3400;5G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665602162;02558157000162;010;;;;;1812.5;1717.5;200KG7W;147522023;2031-03-12;Telefonica Brasil S.a.;2;GSM;;-9.66056;-35.72111;-9.66056;-35.72111;RUA ESCRIVAO JOSE DE SOUZA;POCO;S/N;;57025820;;21/06/2002;11/03/2025;2002-06;Licenciada;Secundário;VIVO;1800;D;2G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;441067930;;010;;;;;2140;1950;5M00G7W;34672011;2026-06-01;CLARO S.A.;;NR;SA-NSA;-9.66378;-35.73661;-9.66378;-35.73661;R DO SOL;CENTRO;176;ANTIGA RUA JOÃO PESSOA;57020070;;19/11/1999;13/06/2023;1999-11;Licenciada;Primário;CLARO;2100;H;5G;82;2704302;Maceió - AL;AL;Alagoas
50409428698;1015731900;;010;;;;;1830;1735;10M0G7W;125002022;2028-11-29;TIM S A;;LTE;;-9.664262;-35.699571;-9.664262;-35.699571;RUA JOSE FREITAS MOURA;PONTA VERDE;52;;57035160;;01/04/2024;25/10/2024;2024-04;Licenciada;Primário;TIM;1800;SE7;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;659115042;02558157000162;010;;;;;1823.75;1728.75;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;2;GSM;;-9.59194;-35.75528;-9.59194;-35.75528;RUA 15 DE DEZEMBRO;SANTA LUCIA;49;;57082860;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE4;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665602162;02558157000162;010;;;;;1823.75;1728.75;200KG7W;56272015;2031-03-12;Telefonica Brasil S.a.;1;GSM;;-9.66056;-35.72111;-9.66056;-35.72111;RUA ESCRIVAO JOSE DE SOUZA;POCO;S/N;;57025820;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE4;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;662341333;02558157000162;010;;;;;1823.75;1728.75;2M50G7W;56272015;2031-03-12;Telefonica Brasil S.a.;;LTE;;-9.66556;-35.71194;-9.66556;-35.71194;RUA  JANGADEIROS ALAGOANOS;PAJUCARA;1128;;57030000;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE4;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;665602162;02558157000162;010;;;;;1821.25;1726.25;2M50G7W;56272015;2031-03-12;Telefonica Brasil S.a.;;LTE;;-9.66056;-35.72111;-9.66056;-35.72111;RUA ESCRIVAO JOSE DE SOUZA;POCO;S/N;;57025820;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;1800;SE3;4G;82;2704302;Maceió - AL;AL;Alagoas
50409307637;700022937;;010;;;;;3350;3350;100MG7W;105752021;2041-12-08;CLARO S.A.;;NR;SA-NSA;-9.6016;-35.77062;-9.6016;-35.77062;R EMPRESÁRIO JORGE MONTENEGRO BARROS;BARRO DURO;S/N;AO LADO DO Nº 305;57045055;;28/12/2005;28/05/2024;2005-12;Licenciada;Primário;CLARO;3500;3300-3400;5G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;684748924;02558157000162;010;;;;;1821.25;1726.25;2M50G7W;56272015;2031-03-12;TELEFONICA BRASIL S.A.;;LTE;;-9.64444;-35.705;-9.64444;-35.705;RUA ALVARO CALHEIROS;MANGABEIRAS;S/N;;57035558;;19/04/2005;17/08/2021;2005-04;Licenciada;Primário;VIVO;1800;SE3;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;691574510;02558157000162;010;;;;;1862.5;1767.5;200KG7W;48422023;2032-12-22;Telefonica Brasil S.a.;;GSM;;-9.591889;-35.737861;-9.591889;-35.737861;LOTEAMENTO RECANTO DA SERRARIA I - Nº;LOTEAMENTO RECANTO DA SERRARIA;S/N;AL106;57048355;Ran Sharing;05/08/2009;10/01/2025;2009-08;Licenciada;Primário;VIVO;1800;SE9;2G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;659115042;02558157000162;010;;;;;2150;1960;5M00D9W;166262022;2038-04-30;Telefonica Brasil S.a.;3;WCDMA;;-9.59194;-35.75528;-9.59194;-35.75528;RUA 15 DE DEZEMBRO;SANTA LUCIA;49;;57082860;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;2100;I;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;684748924;02558157000162;010;;;;;1821.25;1726.25;2M50G7W;56272015;2031-03-12;TELEFONICA BRASIL S.A.;;LTE;;-9.64444;-35.705;-9.64444;-35.705;RUA ALVARO CALHEIROS;MANGABEIRAS;S/N;;57035558;;19/04/2005;17/08/2021;2005-04;Licenciada;Primário;VIVO;1800;SE3;4G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;662341333;02558157000162;010;;;;;2150;1960;5M00G9W;166262022;2038-04-30;Telefonica Brasil S.a.;2;WCDMA;;-9.66556;-35.71194;-9.66556;-35.71194;RUA  JANGADEIROS ALAGOANOS;PAJUCARA;1128;;57030000;;21/06/2002;11/03/2025;2002-06;Licenciada;Primário;VIVO;2100;I;3G;82;2704302;Maceió - AL;AL;Alagoas
50409146285;700021400;02558157000162;010;;;;;1812.5;1717.5;200KG7W;147522023;2031-03-12;Telefonica Brasil S.a.;1;GSM;;-9.61861;-35.69556;-9.61861;-35.69556;RODOVIA  AL-101 NORTE;JACARECICA;S/N;;57038640;;07/02/2006;09/04/2025;2006-02;Licenciada;Secundário;VIVO;1800;D;2G;82;2704302;Maceió - AL;AL;Alagoas
